recipe_id,recipe_name,image_url,ingredients,cooking_directions
15616,Chile Basil Sesame Chicken,https://images.media-allrecipes.com/userphotos/720x405/3854.jpg,light soy sauce^low-sodium low-fat chicken broth^olive oil^sesame oil^toasted sesame seeds^dried chile peppers^chopped fresh basil^skinless boneless chicken breasts,"{'directions':  To Marinate: In a medium nonporous glass dish or bowl combine the soy sauce, chicken broth, olive oil, sesame oil, sesame seeds, chile peppers and basil. Mix well and add chicken. Turn to coat, cover dish or bowl and refrigerate to marinate for up to 24 hours. Preheat grill to high heat with the grate set 6 inches from the heat source, and lightly oil grate. Remove chicken from dish, discarding any leftover marinade. Grill chicken over high heat for 7 minutes per side or until cooked through and no longer pink inside.'}"
11670,Lyndee's Chicken Penne Pasta,https://images.media-allrecipes.com/userphotos/250x250/1856.jpg,skinless boneless chicken breast halves^olive oil^garlic^paprika^onion^diced tomatoes with juice^small yellow squash sliced^small zucchini sliced^carrots^fresh mushrooms sliced^salt to taste^ground black pepper to taste^penne pasta^grated Parmesan cheese,"{'directions':  Cook pasta in boiling salted water until al dente. Drain. Saute garlic and onions in olive oil till onions are soft. Over high heat, quickly saute cut up chicken. Sprinkle with paprika, and cook until chicken is nicely browned. Transfer sauteed mixture to a Dutch oven, and add vegetables and tomatoes. Simmer till vegetables are tender. Season with salt and pepper to taste. Add pasta to Dutch oven, and stir into sauce. Serve with grated parmesan cheese if desired.'}"
23542,Tainted Fruit Shots,https://images.media-allrecipes.com/userphotos/250x250/231570.jpg,fruit flavored Jell-O® mix^boiling water^vodka chilled^cold water,"{'directions':  Prep 5 m Ready In 1 h In a large bowl, mix boiling water with gelatin. Stir until gelatin dissolves. Stir in vodka and cold water. Pour mixture into plastic shot glasses and chill in refrigerator for 1 hour, or until set.'}"
87470,Azuki Ice Cream (Japanese Red Beans Ice Cream),http://images.media-allrecipes.com/userphotos/250x250/248610.jpg,dry adzuki beans^white sugar^lemon juice^water^milk^heavy cream^egg yolks^white sugar^vanilla extract,"{'directions': u""Prep 9 h Cook 30 m Ready In 9 h 30 m In a saucepan, combine the azuki beans, 1/3 cup of sugar, lemon juice and water. Bring to a boil, and boil uncovered for 3 minutes. Reduce the heat to low, and simmer for 2 1/2 to 3 hours, or until the beans are very tender. When done, the beans and liquid should amount to 3 cups. If not, add more water to compensate. Strain the bean mixture through a sieve - I use a wooden paddle for this, and discard the bean skins. Refrigerate for about 2 hours, or until cold. In a saucepan, combine the milk and cream. Bring to a boil over medium heat. While you wait for that to boil, whisk together the egg yolks and 2/3 cup of sugar in a medium bowl. When the cream and milk come to a boil, ladle about 1/4 cup of the hot liquid into the bowl with the egg yolks, and whisk until smooth. Pour the yolk mixture into the pan with the cream, and cook over low heat until thick enough to coat the back of a metal spoon. This should take about 5 minutes. Do not cook too long, or you will get lumps. Remove from the heat, and stir in the vanilla. Refrigerate until cold. Once both of the mixtures are cold, stir them together. Pour into an ice cream maker, and freeze according to the manufacturer's instructions.""}"
151800,Yummy Sweet Stuffing,https://images.media-allrecipes.com/userphotos/720x405/3305386.jpg,dry stuffing mix^maple flavored sausage^jellied cranberry sauce^maple syrup^salt and pepper to taste,{'directions':  Prep 5 m Cook 20 m Ready In 25 m Prepare stuffing mix according to package directions. Brown the sausage in a skillet over medium heat; drain. Add the cranberry sauce and syrup; cook and stir until the cranberry sauce has melted. Stir in the prepared stuffing. Serve hot.'}
19678,Creamy Yogurt Hummus,http://images.media-allrecipes.com/userphotos/250x250/319443.jpg,garbanzo beans drained^garlic^salt^fresh lemon juice^plain non-fat yogurt,"{'directions':  Prep 5 m Ready In 5 m In a blender or food processor, blend garbanzo beans until smooth. Mix in garlic, salt, lemon juice and yogurt. Blend to desired consistency.'}"
229770,Saucy Slow Cooker Pork Chops,https://images.media-allrecipes.com/userphotos/720x405/1055211.jpg,olive oil^boneless pork chops^onion^green bell peppers^tomato sauce^brown sugar^apple cider vinegar^Worcestershire sauce^salt^cornstarch (optional),"{'directions':  Prep 15 m Cook 6 h 10 m Ready In 6 h 25 m Heat olive oil in a large skillet over medium heat; cook pork chops in the hot oil until browned, about 5 minutes per side. Transfer browned pork chops to a slow cooker; top pork chops with onion and green peppers. Whisk tomato sauce, brown sugar, vinegar, Worcestershire sauce, and salt together in a bowl. Pour sauce into slow cooker, gently stirring to coat meat and vegetables. Cook pork chops on Low until tender, 6 to 8 hours. Transfer pork chops to a serving platter; tent with aluminum foil to keep warm. Whisk cornstarch into sauce until thickened; spoon sauce and vegetables over pork chops.'}"
222882,Flying Dutchman Cocktail,https://images.media-allrecipes.com/userphotos/720x405/970153.jpg,ice^fluid ounces gin^triple sec^ice,"{'directions':  Prep 5 m Ready In 5 m Place 1 cup ice in an old-fashioned glass. Set aside. Combine gin, triple sec, and 1 cup ice in a cocktail shaker. Cover and shake until chilled. Strain into the prepared old-fashioned glass.'}"
240184,Favorite Jell-O® Pie,http://images.media-allrecipes.com/userphotos/720x405/4556896.jpg,boiling water^mixed berry-flavored gelatin mix (such as Jell-O®)^ice^cold water^frozen whipped topping (such as Cool Whip®) thawed^prepared graham cracker crust,"{'directions':  Prep 10 m Ready In 4 h 30 m Stir boiling water and gelatin together in a bowl until gelatin is completely dissolved. Add ice and cold water; stir until ice is melted. Whisk whipped topping into gelatin mixture until smooth. Refrigerate until mixture is thickened, about 20 minutes. Spoon gelatin mixture into graham cracker crust and refrigerate until set, 4 hours to overnight.'}"
87524,No Sour Cream Beef Stroganoff,https://images.media-allrecipes.com/userphotos/720x405/3699203.jpg,ground beef^salt to taste^butter^mushrooms drained^onion^garlic^flour^white wine^cream of mushroom soup^beef broth^Worcestershire sauce to taste,"{'directions':  Prep 20 m Cook 15 m Ready In 35 m Brown ground beef in a large skillet over medium heat. Season with salt. Stir in butter, mushrooms, onion, and garlic; cook until the onions are soft. In a small bowl, stir together white wine and flour. Stir into meat, along with mushroom soup and beef broth. Simmer for 10 to 15 minutes, allowing to thicken. (If you need more liquid, stir in additional broth.) Serve seasoned with a dash of Worcestershire sauce.'}"
230778,Spartan Tri Tip Chili,https://images.media-allrecipes.com/userphotos/720x405/968896.jpg,bacon^vegetable oil^beef tri tip^large sweet onion^garlic^jalapeno peppers^chili powder^ground cumin^smoked paprika^diced tomatoes^fluid ounce) can^fluid ounces tequila^dried oregano^salt^ground black pepper^beef stock^chipotle peppers in adobo sauce^steak sauce^Mexican-style corn^green bell pepper,"{'directions':  Prep 30 m Cook 3 h 35 m Ready In 4 h 5 m Place the bacon in a large skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain the bacon slices on paper towels. Crumble bacon when cool enough to handle. Heat vegetable oil in a large soup pot over medium heat and brown tri tip in the hot oil, working in 4 batches, until beef is browned and no longer pink inside, about 5 minutes per batch. Return all cooked beef to pot and stir sweet onion, garlic, jalapeno peppers, chili powder, cumin, and paprika into meat; cook and stir until onion is translucent, about 5 minutes. Pour tomatoes, beer, tequila, oregano, salt, and black pepper into mixture, scraping up and dissolving any browned bits of food on the bottom of the pot. Stir reserved bacon, beef stock, chipotle peppers, and steak sauce into the mixture; bring to a boil. Reduce heat to low and stir in Mexican-style corn and green bell pepper. Cover and simmer chili, stirring occasionally, until thickened and meat is very tender, about 3 hours.'}"
214695,Banana Wake-Up Bars,http://images.media-allrecipes.com/userphotos/250x250/821060.jpg,peanut butter^brown sugar^butter^egg^vanilla extract^ripe banana mashed^rolled oats^all-purpose flour^wheat germ^baking soda,"{'directions':  Prep 20 m Cook 20 m Ready In 1 h Preheat oven to 350 degrees F (175 degrees C). Grease a 9x9-inch baking pan. In a mixing bowl, beat together the peanut butter, brown sugar, and butter with an electric mixer until smooth and fluffy. Beat in the egg and vanilla extract, then the banana. Stir in the oats, flour, wheat germ, and baking soda until completely combined. Spread in prepared baking pan. Bake in the preheated oven until set and lightly browned, 20 to 25 minutes. Remove from oven and cool in pan on wire rack before cutting into bars.'}"
155728,Traditional Swedish Pepparkakor,http://images.media-allrecipes.com/userphotos/250x250/541536.jpg,all-purpose flour^baking soda^cinnamon^ground cloves^ground ginger^ground cardamom^butter^white sugar^brown sugar packed^egg^dark corn syrup,"{'directions':  Prep 30 m Cook 5 m Ready In 1 h 35 m Sift the flour together with the baking soda, cinnamon, cloves, ginger, and cardamom in a mixing bowl. Beat the butter together with the white and brown sugars in a mixing bowl until light and fluffy. Mix in the egg and corn syrup until smooth. Gradually stir in the flour mixture until evenly blended. Divide the dough into 4 equal portions and wrap tightly each with plastic wrap. Refrigerate at least 1 hour, or overnight. Preheat oven to 375 degrees F (190 degrees C). Lightly grease baking sheets. Using 1 portion at a time, work on a floured surface and roll out dough to 1/8 inch thick. Cut into shapes with cookie cutter, and place 1 inch apart on prepared baking sheets. Bake in preheated oven until set, about 5 minutes. Cool completely. Store in tightly covered tins.'}"
239260,Stir-Fry Chicken and Vegetable Delight,https://images.media-allrecipes.com/userphotos/720x405/1447722.jpg,Stir Fry Sauce:^chicken^Argo® Corn Starch^sugar^Spice Islands® Crushed Red Pepper^garlic^soy sauce^hoisin sauce^dark sesame oil^Chicken and Vegetable Delight:^Mazola® Corn Oil^boneless skinless chicken breasts^onion^sugar snap peas*^red bell pepper^mushrooms sliced^sliced bamboo shoots drained^sliced green onions^Hot cooked rice,"{'directions':  Prep 20 m Cook 15 m Ready In 35 m Combine all stir-fry sauce ingredients in a small bowl; set aside. Heat 2 tablespoons oil in wok or large skillet over medium-high heat. Add chicken and cook 4 to 6 minutes or until cooked through. Add onion and remaining 1 tablespoon oil and stir-fry 1 minute. Add asparagus, red pepper, mushrooms and bamboo shoots; stir-fry 5 minutes. Stir sauce mixture until blended, then pour into wok. Add green onions. Stirring constantly, bring to boil and boil 1 minute. Serve with rice.'}"
216437,Cream of Brie Soup,https://images.media-allrecipes.com/userphotos/720x405/1100878.jpg,butter^small onion^celery^all-purpose flour^chicken stock^Brie cheese with the rind^heavy cream^green bell pepper^red bell pepper,"{'directions':  Prep 25 m Cook 30 m Ready In 55 m Melt the butter in a large saucepan over medium heat; cook the onions and celery until the onions are translucent, about 5 minutes. Stir in the flour, and cook for 3 minutes, stirring constantly. Gradually whisk in the chicken stock. Simmer until the celery is tender, about 20 minutes, stirring occasionally. Stir in the Brie cheese, and allow to melt for about 5 minutes. Pour the soup into a blender, filling the pitcher no more than halfway full. Hold down the lid of the blender with a folded kitchen towel, and carefully start the blender, using a few quick pulses to get the soup moving before leaving it on to puree. Puree in batches until smooth, and pour into a clean pot. Heat the soup to almost simmering over medium-low heat. Pour in the cream. To serve, garnish with red and green pepper strips.'}"
221313,Pesto Pancakes,http://images.media-allrecipes.com/userphotos/250x250/823196.jpg,baking mix (such as Bisquick ®)^water^Cheddar cheese^prepared pesto,"{'directions':  Prep 5 m Cook 15 m Ready In 20 m Heat a greased griddle until drops of water sprinkled on it evaporate noisily. Stir baking mix, water, Cheddar cheese, and pesto together in a bowl to form a batter; adjust amount of baking mix and water according to your preference. Pour 1/4 cup batter onto the griddle. Cook until bubbles begin to form on top, 2 to 3 minutes; turn and cook second side to a golden brown color, another 2 to 3 minutes. Repeat until all batter is used.'}"
188694,Cheesy Poppy Seed Bread,http://images.media-allrecipes.com/userphotos/720x405/713683.jpg,round loaf sourdough bread^Swiss cheese^green onions^butter^poppy seeds^celery salt,"{'directions':  Prep 15 m Cook 1 h Ready In 1 h 15 m Preheat an oven to 375 degrees F (190 degrees C). Cover a baking sheet with a layer of aluminum foil. Without cutting through the bottom of the bread, deeply score the bread into 1 inch squares. Place the bread on the prepared baking sheet. Tuck the sliced Swiss cheese into the cuts, making sure to get into each score mark. Evenly sprinkle the green onions over the cheese, tucking some down into the cuts. Stir together the melted butter, poppy seeds, and celery salt. Spoon the butter mixture evenly over the stuffed bread. Cover the loaf with another sheet of aluminum foil. Bake in the preheated oven until the cheese is melted and the bread is hot, about 1 hour.'}"
86888,Maryann's Upside Down Rhubarb Cake,http://images.media-allrecipes.com/userphotos/250x250/229261.jpg,moist yellow cake mix^diced rhubarb^white sugar^pint whipping cream,"{'directions':  Prep 10 m Cook 40 m Ready In 50 m Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan. Prepare cake mix according to the package directions. Pour batter into prepared pan. In a medium bowl, mix together the rhubarb and sugar. Spoon the rhubarb mixture over the cake batter. Drizzle the whipping cream over the top of the rhubarb. Bake 40 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cake cool completely before turning it out onto a serving dish.'}"
24195,Pumpkin Swirled Cheese Cake,http://images.media-allrecipes.com/userphotos/250x250/286278.jpg,crushed shortbread cookies^melted butter^unbleached all-purpose flour^white sugar^brown sugar^unbleached all-purpose flour^cream cheese^cream cheese^vanilla extract^ground cinnamon^ground nutmeg^ground ginger^eggs^pumpkin puree^milk,"{'directions':  Prep 20 m Cook 52 m Ready In 1 h 12 m Preheat oven to 375 degrees F (190 degrees C.) In a medium bowl, mix crushed cookies, 3 tablespoons melted butter and 3 tablespoons flour. Press firmly on bottom and side of ungreased 9 inch pie plate. Bake about 12 minutes or until light brown. Allow to cool. In a large bowl, combine white sugar, brown sugar, flour, and cream cheese. Beat on low speed until smooth. Reserve 1/2 cup of this mixture to swirl in later. To the mixture in the bowl, add vanilla, cinnamon, nutmeg, ginger. Blend in eggs and pumpkin puree. Scrape bowl, and beat until smooth. Pour into crust. Stir 1 tablespoon milk into the reserved cream cheese mixture. Drop by spoonfuls over the pumpkin mixture. Use a knife to decoratively swirl the two mixtures together. Cover edge of crust with 2 to 3 inch strip of aluminum foil to prevent excessive browning. Bake in preheated 35 to 40 minutes or until knife inserted in center comes out clean. Remove foil the last 15 minutes of baking. Cool 30 minutes, then refrigerate at least 4 hours before serving.'}"
88599,Cajun Pineapple Salad,https://images.media-allrecipes.com/userphotos/250x250/694254.jpg,mayonnaise^prepared mustard^sweet relish^pineapple chunks^Cajun pepper^iceberg lettuce shredded^bay leaves,"{'directions':  Prep 15 m Ready In 15 m In a small mixing bowl, stir together mayonnaise, mustard, and relish. Mix well until it becomes a nice pastel color. In a separate bowl, stir together pineapple and Cajun pepper. Place shredded lettuce into a large bowl. Pour pineapple mixture on top of the lettuce. Place bay leaves as a garnish around the edge of the bowl. Drizzle dressing lightly over the salad.'}"
23805,Salsa Rosa,http://images.media-allrecipes.com/userphotos/720x405/2338240.jpg,mayonnaise^ketchup^tomato sauce^whiskey,"{'directions':  Prep 5 m Ready In 5 m In a small bowl, whisk together the mayonnaise, ketchup, tomato sauce and whiskey until blended. Refrigerate until using. This dressing is great served with prawn salads!'}"
162024,Quick Angel Hair with Basil Cream for One,https://images.media-allrecipes.com/userphotos/720x405/1207909.jpg,angel hair pasta^butter^chopped sweet onion^garlic^heavy cream^grated Parmesan cheese^chopped fresh basil^salt and ground black pepper to taste,"{'directions':  Prep 15 m Cook 10 m Ready In 25 m Bring a large pot of lightly salted water to a boil. Add the angel hair pasta and cook for 8 to 10 minutes or until al dente. Once done, set aside 1/2 cup of the pasta water, then drain the pasta in a colander in the sink. Keep warm. While the pasta is cooking, melt the butter in a saucepan over medium heat. Stir in the onion, and cook for 3 minutes, then stir in the garlic, and continue cooking until the onion has softened and turned translucent, 1 to 2 minutes more. Pour in the heavy cream, and stir in the Parmesan cheese, basil, salt, and pepper. Bring to a simmer, then reduce heat to medium-low, and simmer for 2 minutes. Dilute with the reserved pasta water if the sauce is too thick for your taste. Pour the sauce over the angel hair pasta to serve.'}"
13167,Skyline Chili I,https://images.media-allrecipes.com/userphotos/720x405/556027.jpg,lean ground beef^tomato sauce^tomato paste^chili powder^ground cinnamon^ground allspice^salt^distilled white vinegar^ground black pepper^garlic powder^onion salt^steak sauce^quart water,{'directions':  Brown the beef lightly. Place all the ingredients in a crock pot and mix together well. Cook for 12 hours or more on low.'}
36497,Easy Spiced Brown Rice With Corn,https://images.media-allrecipes.com/userphotos/250x250/259781.jpg,water^brown rice^olive oil^salt^frozen corn kernels^dried cilantro^cumin seed,"{'directions':  Prep 5 m Cook 1 h Ready In 1 h 5 m In a saucepan, mix the water, rice, olive oil, and salt, and bring to a boil. Mix in the corn, cilantro, and cumin. Reduce heat, cover, and simmer 45 to 60 minutes, until the liquid has been absorbed.'}"
242252,Secret Salsa,http://images.media-allrecipes.com/userphotos/720x405/2233715.jpg,chopped fresh parsley^chopped fresh cilantro^lime juiced^salt^garlic powder^chili powder^ground black pepper^tequila^large tomatoes chopped^small onion^green bell pepper,"{'directions':  Prep 20 m Ready In 20 m Mix parsley, cilantro, lime juice, salt, garlic powder, chili powder, black pepper, and tequila together in a bowl. Add tomatoes, onion, and green bell peppers and toss to coat. Refrigerate.'}"
221296,Carbonara Quesadillas,https://images.media-allrecipes.com/userphotos/720x405/873653.jpg,thinly sliced chicken breast meat^salt^ground black pepper^olive oil^precooked bacon^sliced fresh mushrooms^Alfredo sauce (such as Classico®)^butter^large flour tortillas^shredded mozzarella cheese,"{'directions':  Prep 20 m Cook 30 m Ready In 50 m Season chicken with salt and black pepper. Heat olive oil in a large skillet over medium heat. Cook and stir chicken in the hot oil until chicken is fully cooked and no longer pink in the center, 8 to 10 minutes. Remove chicken from skillet and set aside. Pour out any excess grease from the pan. Cook and stir bacon and mushrooms in the same skillet over medium heat until mushrooms are lightly browned, about 5 minutes. Reduce heat to low. Slice chicken into bite-size strips. Stir Alfredo sauce and chicken strips into mushroom mixture; simmer for a few minutes. Melt butter in a separate large skillet. Place a tortilla in the melted butter. Scoop about 1/5 chicken alfredo mixture onto 1 half of warm tortilla. Sprinkle about 1/5 mozzarella cheese over chicken alfredo mixture layer; fold tortilla in half. Cook until bottom of tortilla is lightly browned and mozzarella is melted, 3 to 5 minutes. Carefully flip quesadilla with a spatula and lightly brown the other side of tortilla, 3 to 5 minutes. Repeat with remaining tortillas and filling. Slice quesadillas into thirds to serve.'}"
60911,Jill's Summer Sangria,https://images.media-allrecipes.com/userphotos/720x405/1023912.jpg,bottles red wine^rum^orange juice^white sugar^pint fresh strawberries sliced^pineapple chunks in juice^maraschino cherries drained^rum^orange juice,"{'directions':  Prep 15 m Ready In 8 h 15 m In a large pitcher, mix the red wine, 2 cups rum, 2 cups orange juice, and sugar. Refrigerate 8 hours, or overnight. In a large bowl, mix the strawberries, pineapple chunks, and maraschino cherries. Cover with 2 cups rum and 2 cups orange juice. Refrigerate 8 hours, or overnight. Drain the fruit (reserve the liquid if desired). Mix the fruit into the pitcher with the sangria to serve.'}"
228646,Butterscotch Pumpkin Pudding Cake,http://images.media-allrecipes.com/userphotos/720x405/1046269.jpg,cooking spray^white cake mix^canned pure pumpkin^instant butterscotch pudding mix^eggs beaten^water^canola oil^pumpkin pie spice,"{'directions':  Prep 15 m Cook 1 h 10 m Ready In 1 h 40 m Preheat oven to 250 degrees F (120 degrees C). Spray a 10-inch fluted tube pan (such as a Bundt(R)) with cooking spray. Mix white cake mix, pumpkin, butterscotch pudding mix, eggs, water, canola oil, and pumpkin pie spice in a bowl until all ingredients are thoroughly combined and the batter is smooth. Pour batter into prepared cake pan. Bake in the preheated oven until a toothpick inserted into the center of the cake comes out with moist crumbs, about 1 hour and 10 minutes. Let cake cool in the pan for 15 minutes before inverting onto a serving dish to remove cake from pan.'}"
38893,St. Joseph's Bread,http://images.media-allrecipes.com/userphotos/720x405/997531.jpg,unbleached all-purpose flour^active dry yeast^honey^hot water^salt^butter^anise^golden raisins^cornmeal,"{'directions':  Prep 20 m Cook 40 m Ready In 2 h 30 m In a large bowl, stir together 1 1/2 cups of the flour, yeast, honey, hot water, salt, butter and anise seeds. Mix into a smooth batter. Stir in the golden raisins, and beat for another 10 minutes, gradually adding flour until the dough pulls away from the sides of the bowl. Turn the dough out onto a lightly floured surface. Knead for another 8 to 10 minutes, until the dough is smooth and elastic. You may not need to use all of the flour. Place the dough into a lightly oiled bowl, and turn to coat. Cover with plastic wrap, and place in a warm place until doubled in size, about 1 hour. Grease a baking sheet and dust with cornmeal. Turn the dough out onto a lightly floured surface, and punch out all of the air. Roll into a long tight loaf, and place seam side down onto the prepared baking sheet. Use a sharp serrated knife to make 3 or four diagonal slashes on the top. Cover with a tea towel, and let rise until double in size, about 30 minutes. Preheat the oven to 350 degrees F (175 degrees C). Mist the loaf with water or vinegar before baking, and twice during. Bake for 35 to 40 minutes in the preheated oven, or until the crust is golden brown, and the loaf sounds hollow when tapped on the bottom.'}"
10668,Sugar Cookies VIII,http://images.media-allrecipes.com/userphotos/720x405/1116152.jpg,butter^white sugar^egg^vanilla extract^lemon extract^orange extract^all-purpose flour^baking soda,"{'directions':  Preheat oven to 350 degrees F (175 degrees C). Mix the butter, sugar and egg until light and fluffy. Stir in the vanilla, lemon and orange extracts. Mix the flour and baking soda together and add it to the butter mixture. Mix until combined. Bake spoon-sized drop cookies on an ungreased cookie sheet for 10 to 12 minutes or until the edges are golden brown. Remove and place cookies on a cooling rack.'}"
86654,Savory Scrambled Eggs,http://images.media-allrecipes.com/userphotos/720x405/10525.jpg,eggs^mayonnaise^tomato-based chili sauce,"{'directions':  Prep 3 m Cook 3 m Ready In 6 m Heat a large nonstick skillet over medium-low heat. In a medium bowl, whisk the eggs until well blended. When the pan is hot, pour the eggs in. Cook, stirring frequently, until the eggs are scrambled. Nice scrambled eggs should have a soft texture, not hard and leathery. Remove the eggs from the heat, and stir in the mayonnaise and chili sauce. Serve immediately.'}"
246886,Creamy Peanut Stir-Fried Chicken,https://images.media-allrecipes.com/userphotos/720x405/3535972.jpg,instant brown rice^KRAFT Smooth Peanut Butter^coconut milk^reduced-sodium soy sauce^Sriracha sauce (hot chili sauce)^garlic^boneless chicken breasts^frozen stir-fry vegetables (broccoli,"{'directions':  Prep 5 m Cook 20 m Ready In 25 m Cook rice as directed on package, omitting the salt. Meanwhile, cook next 5 ingredients in saucepan on low heat 3 min. or until heated through, stirring frequently. Keep warm. Stir-fry chicken in large skillet sprayed with cooking spray on medium-high heat 5 min. or until evenly browned. Add vegetables and 3 Tbsp. peanut butter sauce; stir-fry 5 min. or until chicken is done and all ingredients are heated through. Spoon rice onto platter; top with chicken mixture and remaining peanut butter sauce.'}"
194766,Kraft® NUTTER BUTTER Frozen Peanut Butter Pie,http://images.media-allrecipes.com/userphotos/250x250/975753.jpg,NUTTER BUTTER Peanut Butter Sandwich Cookies crushed^butter^PHILADELPHIA Cream Cheese softened^creamy peanut butter^sugar^vanilla^tub COOL WHIP Whipped Topping thawed divided,"{'directions':  Prep 15 m Ready In 4 h 45 m Mix cookie crumbs and butter. Press onto bottom and up side of 9-inch pie plate. Beat cream cheese, peanut butter, sugar and vanilla with mixer until blended. Stir in 1-1/2 cups COOL WHIP; spoon into crust. Freeze 4 hours or until firm. Remove from freezer 30 min. before serving. Let stand at room temperature to soften slightly. Top with remaining COOL WHIP.'}"
62151,Fruit Leather,http://images.media-allrecipes.com/userphotos/720x405/267660.jpg,sugar^lemon juice^peeled cored and chopped apple^peeled cored and chopped pears,"{'directions':  Prep 20 m Cook 5 h Ready In 5 h 20 m Preheat the oven to 150 degrees F (65 degrees C). Cover a baking sheet with a layer of plastic wrap or parchment paper. In the container of a blender, combine the sugar, lemon juice, apple and pear. Cover and puree until smooth. Spread evenly on the prepared pan. Place the pan on the top rack of the oven. Bake for 5 to 6 hours, leaving the door to the oven partway open. Fruit is dry when the surface is no longer tacky and you can tear it like leather. Roll up on the plastic wrap and store in an airtight jar.'}"
16963,Won Tons,http://images.media-allrecipes.com/userphotos/720x405/1041743.jpg,sweet hot mustard^soy sauce^wasabi^cream cheese^imitation crabmeat^medium onion^water chestnuts drained^fresh parsley^small won ton wrappers^vegetable oil,"{'directions':  Prep 30 m Cook 20 m Ready In 50 m In a small mixing bowl, combine mustard, soy sauce and wasabi until the wasabi has dissolved. Cover and refrigerate. Place cream cheese in a large bowl (preferably chilled metal). Mix in crab meat, onion, water chestnuts and parsley. Place one spoonful of the mixture in the center of each won ton wrapper. Bring points of the wrapper together (in a triangular shape) and pinch the edges closed. If the edges do not stick together, wet your fingertips lightly with water and pinch the ends together again (this will help to hold the won ton together). Heat oil in a large skillet. When oil is hot, place won tons (approximately 6 at a time) into hot oil. Remove the won tons when they are golden brown. Drain them on a paper towel lined tray. Repeat this process until all won tons are fried. Serve with dipping sauce.'}"
13754,Pink Stuff,http://images.media-allrecipes.com/userphotos/720x405/2832707.jpg,cherry pie filling^sweetened condensed milk^crushed pineapple^chopped pecans^frozen whipped topping thawed,"{'directions':  Prep 10 m Ready In 3 h 10 m In a large bowl, mix together pie filling, sweetened condensed milk, crushed pineapple, and pecans. Fold in the whipped topping. Refrigerate until chilled.'}"
25443,Sweet Sauce for Vegetables,http://images.media-allrecipes.com/userphotos/720x405/4577637.jpg,butter^pineapple juice^brown sugar^lemon juice^ground cloves,"{'directions':  Prep 5 m Cook 5 m Ready In 10 m Melt butter in a medium saucepan over medium heat. Mix in pineapple juice, brown sugar, lemon juice and ground cloves. When thoroughly mixed, remove from heat and use to marinate vegetables as desired.'}"
232608,Lemon Pineapple Daisy Bites,http://images.media-allrecipes.com/userphotos/250x250/1009757.jpg,DOLE® Crushed Pineapple^white cake mix^lemon flavored gelatin^eggs^water^vegetable oil^prepared vanilla frosting^Multi-colored sprinkles as needed,"{'directions':  Prep 20 m Cook 12 m Ready In 32 m Preheat oven to 350 degrees F. Line mini-muffin pan with mini-cupcake papers (1-1/2 inch in diameter). Stir together pineapple with juice, cake mix, gelatin, eggs, water and oil in large bowl. Spoon level tablespoon into each cupcake paper. Bake 10 to 12 minutes or until toothpick inserted in center comes out clean. Cool completely on wire racks. Pipe frosting creating a small flower on top of each cake bite, decorate with sprinkles.'}"
23739,Pasties I,https://images.media-allrecipes.com/userphotos/250x250/797185.jpg,recipe pastry for a 9 inch double crust pie^baking potatoes^onion^diced rutabaga^finely chopped pork^butter^salt and pepper to taste^garlic,"{'directions':  Prep 15 m Cook 45 m Ready In 1 h Preheat oven to 400 degrees F (200 degrees C). Roll dough into 4 thin circles. Arrange potatoes, onion, rutabaga and pork over 1/2 of each dough circle. Dot with butter and season with salt and pepper to taste. Add crushed garlic if desired. Fold dough over the filling and pinch and roll along edges. Poke a few holes in the top with a fork and place on a lined cookie sheet. Bake in the preheated oven for 45 minutes, or until top is golden brown.'}"
231044,Easy Baked Mac-N-Cheese,https://images.media-allrecipes.com/userphotos/720x405/2485710.jpg,rotini pasta^Alfredo sauce^shredded Cheddar cheese^bread crumbs^shredded Cheddar cheese,"{'directions':  Prep 10 m Cook 40 m Ready In 50 m Preheat oven to 350 degrees F (175 degrees C). Bring a large pot of lightly salted water to a boil; cook the rotini at a boil until tender yet firm to the bite, about 8 minutes; drain pasta and return to pot. Stir Alfredo sauce and 3/4 pound Cheddar cheese into pasta until cheese begins to melt. Pour pasta mixture into a 9x13-inch baking dish; top with bread crumbs and 2 tablespoons Cheddar cheese. Bake in the preheated oven until cheese is melted and bread crumbs are golden brown, about 30 minutes.'}"
215488,Super Moist Zucchini Bread,http://images.media-allrecipes.com/userphotos/720x405/3861121.jpg,grated zucchini^all-purpose flour^ground cinnamon^baking soda^baking powder^salt^unsweetened applesauce^vanilla extract^eggs^butter^chopped walnuts (optional),"{'directions':  Prep 20 m Cook 1 h Ready In 1 h 30 m Preheat an oven to 325 degrees F (165 degrees C). Grease 2 8x4-inch loaf pans or 2 12-cup muffin pans. Place the zucchini in a strainer and set aside to drain into a bowl or sink. Sift the flour, cinnamon, baking soda, baking powder, and salt together in a large bowl. Create a well in the middle of the flour mixture; combine the applesauce, vanilla, eggs, butter, walnuts, and drained zucchini in the center of the well. Mix until all ingredients are combined into a batter; pour into the loaf pans. Bake the loaves in the preheated oven until a toothpick inserted into the center comes out clean, about 1 hour for loaves or 25 minutes for muffins. Cool in the pans for 10 minutes before removing to cool completely on a wire rack.'}"
